Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	V2	3.19	
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	V3	2.15	
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	W1	3.88	
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	W2	4.65	
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	W3	1.04	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	STD	1.2	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	V1	3.09	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	V2	4.19	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	V3	3.15	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	W1	0.88	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	W2	5.65	
343	702	8	4	0	0	343	2019	Preston	NxB-RIL-361-3	W3	4.04	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	STD	3.2	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	V1	4.09	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	V2	1.19	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	V3	2.15	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	W1	2.88	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	W2	3.65	
80	703	8	4	0	0	80	2019	Preston	BxN-RIL-349-17	W3	2.04	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	STD	2.93	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	V1	1.97	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	V2	1.57	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	V3	1.15	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	W1	1.16	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	W2	2.27	
274	704	8	5	0	0	274	2019	Preston	BxN-RIL-358-24	W3	1.76	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	STD	2.93	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	V1	1.97	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	V2	2.57	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	V3	3.15	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	W1	0	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	W2	4.27	
273	705	8	5	0	0	273	2019	Preston	BxN-RIL-358-23	W3	4.76	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	STD	2.93	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	V1	2.97	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	V2	2.57	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	V3	2.15	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	W1	2.16	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	W2	4.27	
460	706	8	5	0	0	460	2019	Preston	NxB-RIL-365-23	W3	3.76	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	STD	3.93	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	V1	2.97	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	V2	2.57	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	V3	2.15	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	W1	3.16	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	W2	4.27	
382	707	8	5	0	0	382	2019	Preston	NxB-RIL-362-13	W3	1.76	
715	708	8	5	1	0	715	2019	Preston	NorLin	STD	2.93	
715	708	8	5	1	0	715	2019	Preston	NorLin	V1	2.97	
715	708	8	5	1	0	715	2019	Preston	NorLin	V2	1.57	
715	708	8	5	1	0	715	2019	Preston	NorLin	V3	2.15	
715	708	8	5	1	0	715	2019	Preston	NorLin	W1	1.16	
715	708	8	5	1	0	715	2019	Preston	NorLin	W2	3.27	
715	708	8	5	1	0	715	2019	Preston	NorLin	W3	2.76	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	STD	2.93	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	V1	2.97	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	V2	2.57	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	V3	3.15	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	W1	0	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	W2	4.27	
621	709	8	5	0	0	621	2019	Preston	NxB-RIL-372-27	W3	4.76	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	STD	2.93	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	V1	2.97	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	V2	1.57	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	V3	1.15	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	W1	3.16	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	W2	2.27	
278	710	8	5	0	0	278	2019	Preston	BxN-RIL-358-28	W3	2.76	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	STD	1.93	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	V1	1.97	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	V2	1.57	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	V3	1.15	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	W1	1.16	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	W2	3.27	
639	711	8	5	0	0	639	2019	Preston	NxB-RIL-373-14	W3	1.76	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	STD	1.93	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	V1	1.97	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	V2	2.57	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	V3	2.15	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	W1	1.16	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	W2	3.27	
280	712	8	5	0	0	280	2019	Preston	BxN-RIL-358-30	W3	1.76	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	STD	2.2	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	V1	3.09	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	V2	1.57	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	V3	3.15	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	W1	1.88	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	W2	3.65	
635	713	8	6	0	0	635	2019	Preston	NxB-RIL-373-10	W3	6.31	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	STD	1.2	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	V1	2.09	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	V2	1.57	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	V3	3.15	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	W1	0.88	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	W2	3.65	
272	714	8	6	0	0	272	2019	Preston	BxN-RIL-358-22	W3	4.31	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	STD	1.2	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	V1	2.09	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	V2	2.57	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	V3	3.15	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	W1	1.88	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	W2	3.65	
32	715	8	6	0	0	32	2019	Preston	BxN-RIL-347-10	W3	4.31	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	STD	2.2	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	V1	3.09	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	V2	2.57	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	V3	1.15	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	W1	0.88	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	W2	3.65	
34	716	8	6	0	0	34	2019	Preston	BxN-RIL-347-12	W3	2.31	
715	717	8	6	1	0	715	2019	Preston	NorLin	STD	2.2	
715	717	8	6	1	0	715	2019	Preston	NorLin	V1	2.09	
715	717	8	6	1	0	715	2019	Preston	NorLin	V2	1.57	
715	717	8	6	1	0	715	2019	Preston	NorLin	V3	2.15	
715	717	8	6	1	0	715	2019	Preston	NorLin	W1	1.88	
715	717	8	6	1	0	715	2019	Preston	NorLin	W2	2.65	
715	717	8	6	1	0	715	2019	Preston	NorLin	W3	1.31	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	STD	3.2	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	V1	2.09	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	V2	2.57	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	V3	3.15	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	W1	0.88	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	W2	4.65	
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	W3	5.31	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	STD	3.2	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	V1	2.09	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	V2	2.57	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	V3	2.15	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	W1	2.88	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	W2	4.65	
601	719	8	6	0	0	601	2019	Preston	NxB-RIL-372-1	W3	2.31	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	STD	3.2	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V1	3.09	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V2	3.57	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V3	4.15	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W1	3.88	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W2	5.65	
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W3	4.31	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	STD	4.2	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	V1	4.09	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	V2	2.57	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	V3	1.15	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	W1	1.88	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	W2	4.65	
617	721	8	6	0	0	617	2019	Preston	NxB-RIL-372-22	W3	2.31	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	STD	2.93	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	V1	2.97	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	V2	2.19	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	V3	3.15	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	W1	2.6	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	W2	1.89	
663	722	8	7	0	0	663	2019	Preston	NxB-RIL-374-10	W3	1.04	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	STD	2.93	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	V1	2.97	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	V2	2.19	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	V3	2.15	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	W1	0.6	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	W2	3.89	
188	723	8	7	0	0	188	2019	Preston	BxN-RIL-354-26	W3	4.04	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	STD	2.93	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	V1	2.97	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	V2	1.19	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	V3	2.15	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	W1	2.6	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	W2	2.89	
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	W3	2.04	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	STD	1.93	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	V1	2.97	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	V2	2.19	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	V3	2.15	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	W1	3.6	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	W2	2.89	
82	725	8	7	0	0	82	2019	Preston	BxN-RIL-349-19	W3	5.04	
715	726	8	7	1	0	715	2019	Preston	NorLin	STD	2.93	
715	726	8	7	1	0	715	2019	Preston	NorLin	V1	2.97	
715	726	8	7	1	0	715	2019	Preston	NorLin	V2	2.19	
715	726	8	7	1	0	715	2019	Preston	NorLin	V3	2.15	
715	726	8	7	1	0	715	2019	Preston	NorLin	W1	2.6	
715	726	8	7	1	0	715	2019	Preston	NorLin	W2	3.89	
715	726	8	7	1	0	715	2019	Preston	NorLin	W3	2.04	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	STD	2.93	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	V1	2.97	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	V2	2.19	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	V3	2.15	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	W1	1.6	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	W2	3.89	
583	727	8	7	0	0	583	2019	Preston	NxB-RIL-371-2	W3	4.04	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	STD	1.93	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	V1	2.97	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	V2	1.19	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	V3	2.15	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	W1	0.6	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	W2	2.89	
196	728	8	7	0	0	196	2019	Preston	BxN-RIL-355-6	W3	1.04	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	STD	2.93	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	V1	2.97	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	V2	2.19	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	V3	2.15	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	W1	0.6	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	W2	3.89	
498	729	8	7	0	0	498	2019	Preston	NxB-RIL-367-13	W3	3.04	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	STD	2.93	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	V1	2.97	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	V2	3.19	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	V3	2.15	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	W1	1.6	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	W2	4.89	
569	730	8	7	0	0	569	2019	Preston	NxB-RIL-370-12	W3	3.04	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	STD	1.93	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	V1	3.09	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	V2	2.19	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	V3	2.15	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	W1	2.16	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	W2	3.89	
515	731	8	8	0	0	515	2019	Preston	NxB-RIL-368-6	W3	5.04	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	STD	2.93	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	V1	3.09	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	V2	3.19	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	V3	3.15	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	W1	3.16	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	W2	5.89	
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	W3	3.04	
711	733	8	8	0	0	711	2019	Preston	Novelty2	STD	3.93	
711	733	8	8	0	0	711	2019	Preston	Novelty2	V1	3.09	
711	733	8	8	0	0	711	2019	Preston	Novelty2	V2	3.19	
711	733	8	8	0	0	711	2019	Preston	Novelty2	V3	5.15	
711	733	8	8	0	0	711	2019	Preston	Novelty2	W1	3.16	
711	733	8	8	0	0	711	2019	Preston	Novelty2	W2	4.89	
711	733	8	8	0	0	711	2019	Preston	Novelty2	W3	6.04	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	STD	3.93	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	V1	5.09	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	V2	2.19	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	V3	3.15	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	W1	3.16	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	W2	3.89	
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	W3	2.04	
715	735	8	8	1	0	715	2019	Preston	NorLin	STD	2.93	
715	735	8	8	1	0	715	2019	Preston	NorLin	V1	2.09	
715	735	8	8	1	0	715	2019	Preston	NorLin	V2	2.19	
715	735	8	8	1	0	715	2019	Preston	NorLin	V3	2.15	
715	735	8	8	1	0	715	2019	Preston	NorLin	W1	1.16	
715	735	8	8	1	0	715	2019	Preston	NorLin	W2	3.89	
715	735	8	8	1	0	715	2019	Preston	NorLin	W3	2.04	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	STD	2.93	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	V1	3.09	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	V2	3.19	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	V3	3.15	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	W1	2.16	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	W2	4.89	
645	736	8	8	0	0	645	2019	Preston	NxB-RIL-373-20	W3	2.04	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	STD	1.93	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	V1	3.09	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	V2	2.19	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	V3	2.15	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	W1	3.16	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	W2	3.89	
477	737	8	8	0	0	477	2019	Preston	NxB-RIL-366-13	W3	2.04	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	STD	2.93	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	V1	3.09	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	V2	3.19	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	V3	3.15	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	W1	3.16	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	W2	4.89	
366	738	8	8	0	0	366	2019	Preston	NxB-RIL-361-27	W3	3.04	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	STD	2.93	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	V1	3.09	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	V2	2.19	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	V3	2.15	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	W1	4.16	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	W2	2.89	
501	739	8	8	0	0	501	2019	Preston	NxB-RIL-367-16	W3	1.04	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	STD	2.67	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	V1	1.97	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	V2	0.8	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	V3	0.63	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	W1	1.88	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	W2	2.89	
404	740	8	9	0	0	404	2019	Preston	NxB-RIL-363-11	W3	2.04	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	STD	1.67	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	V1	1.97	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	V2	1.8	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	V3	0.63	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	W1	1.88	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	W2	3.89	
567	741	8	9	0	0	567	2019	Preston	NxB-RIL-370-10	W3	1.04	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	STD	1.67	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	V1	1.97	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	V2	1.8	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	V3	0.63	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	W1	2.88	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	W2	3.89	
275	742	8	9	0	0	275	2019	Preston	BxN-RIL-358-25	W3	1.04	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	STD	2.67	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	V1	1.97	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	V2	1.8	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	V3	1.63	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	W1	1.88	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	W2	3.89	
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	W3	4.04	
715	744	8	9	1	0	715	2019	Preston	NorLin	STD	3.67	
715	744	8	9	1	0	715	2019	Preston	NorLin	V1	2.97	
715	744	8	9	1	0	715	2019	Preston	NorLin	V2	2.8	
715	744	8	9	1	0	715	2019	Preston	NorLin	V3	2.63	
715	744	8	9	1	0	715	2019	Preston	NorLin	W1	1.88	
715	744	8	9	1	0	715	2019	Preston	NorLin	W2	3.89	
715	744	8	9	1	0	715	2019	Preston	NorLin	W3	2.04	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	STD	1.67	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	V1	3.97	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	V2	1.8	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	V3	2.63	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	W1	0.88	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	W2	3.89	
161	745	8	9	0	0	161	2019	Preston	BxN-RIL-353-16	W3	3.04	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	STD	2.67	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	V1	2.97	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	V2	1.8	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	V3	1.63	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	W1	2.88	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	W2	2.89	
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	W3	1.04	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	STD	2.67	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	V1	1.97	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	V2	2.8	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	V3	1.63	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	W1	0.88	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	W2	3.89	
594	747	8	9	0	0	594	2019	Preston	NxB-RIL-371-15	W3	3.04	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	STD	2.67	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	V1	1.97	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	V2	2.8	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	V3	2.63	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	W1	0.88	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	W2	4.89	
502	748	8	9	0	0	502	2019	Preston	NxB-RIL-367-17	W3	4.04	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	STD	3.2	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	V1	3.09	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	V2	1.8	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	V3	3.15	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	W1	2.16	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	W2	4.27	
589	749	9	1	0	0	589	2019	Preston	NxB-RIL-371-10	W3	5.04	
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	STD	3.2	
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	V1	3.09	
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	V2	3.8	
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	V3	3.15	
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	W1	2.16	
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	W2	6.27	
