"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","control_genotypes"
715,573,6,8,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_6_8",2.44444444444444,2.08651828334684,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_6_8",2.68888888888889,2.18859790183016,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_6_8",2.4,2.15028039284054,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_6_8",0,0,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_6_8",4.51111111111111,3.89440277155794,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_6_8",2.6,2.03113612004287,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_6_9",3.23333333333333,2.9328763348507,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_6_9",3.24444444444444,2.97029969377646,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_6_9",3.68888888888889,2.80282946626847,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_6_9",2.1,2.15028039284054,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_6_9",0,0,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_6_9",3.51111111111111,3.27455279394935,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_6_9",1.7,2.03113612004287,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_7_1",3.32222222222222,2.9328763348507,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_7_1",3.41111111111111,2.97029969377646,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_7_1",2.34444444444444,2.18859790183016,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_7_1",2.33333333333333,1.67048175267318,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_7_1",1.28888888888889,3.46806154078778,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_7_1",3.78888888888889,3.27455279394935,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_7_1",3.5,2.03113612004287,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_7_2",2.92222222222222,2.9328763348507,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_7_2",2.81111111111111,2.97029969377646,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_7_2",2.54444444444444,2.80282946626847,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_7_2",1.73333333333333,1.67048175267318,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_7_2",1.68888888888889,3.46806154078778,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_7_2",4.58888888888889,3.89440277155794,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_7_2",1.8,1.26465702036442,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_7_3",2.82222222222222,2.9328763348507,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_7_3",2.61111111111111,2.97029969377646,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_7_3",1.84444444444444,2.18859790183016,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_7_3",1.53333333333333,1.67048175267318,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_7_3",1.88888888888889,3.46806154078778,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_7_3",3.88888888888889,3.89440277155794,0
715,609,7,3,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_7_3",1.1,1.26465702036442,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_7_4",2.82222222222222,2.9328763348507,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_7_4",2.71111111111111,2.97029969377646,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_7_4",2.74444444444444,2.80282946626847,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_7_4",1.93333333333333,1.67048175267318,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_7_4",1.68888888888889,3.46806154078778,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_7_4",3.78888888888889,3.89440277155794,0
715,618,7,4,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_7_4",2,2.03113612004287,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",3.01111111111111,2.97029969377646,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",2.54444444444444,2.18859790183016,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",2.08888888888889,3.46806154078778,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,0
715,627,7,5,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",1.9,1.26465702036442,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",2.52222222222222,2.19553415500014,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",2.21111111111111,2.08651828334684,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",2.93333333333333,2.15028039284054,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",2.08888888888889,3.46806154078778,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,0
715,636,7,6,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",3.6,2.79761521972133,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_7_7",2.12222222222222,2.19553415500014,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_7_7",1.91111111111111,2.08651828334684,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_7_7",2.14444444444444,2.18859790183016,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_7_7",2.73333333333333,2.15028039284054,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_7_7",1.88888888888889,3.46806154078778,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_7_7",3.88888888888889,3.89440277155794,0
715,645,7,7,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_7_7",1,1.26465702036442,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_7_8",3.32222222222222,2.9328763348507,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_7_8",3.11111111111111,2.97029969377646,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_7_8",3.24444444444444,2.80282946626847,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_7_8",2.73333333333333,2.15028039284054,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","W1",5,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_7_8",2.88888888888889,4.2484539200121,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_7_8",4.28888888888889,3.89440277155794,0
715,654,7,8,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_7_8",2.6,2.03113612004287,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","STD",2,"2019_Preston_Flanders","2019_Preston_STD_7","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_7_8",2.32222222222222,1.9328763348507,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","V1",3,"2019_Preston_Flanders","2019_Preston_V1_7","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_7_8",3.11111111111111,2.97029969377646,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","V2",3,"2019_Preston_Flanders","2019_Preston_V2_7","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_7_8",3.24444444444444,2.80282946626847,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","V3",2,"2019_Preston_Flanders","2019_Preston_V3_7","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_7_8",2.73333333333333,2.15028039284054,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","W1",4,"2019_Preston_Flanders","2019_Preston_W1_7","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_7_8",1.88888888888889,3.2484539200121,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","W2",4,"2019_Preston_Flanders","2019_Preston_W2_7","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_7_8",4.28888888888889,3.89440277155794,0
716,657,7,8,0,1,716,2019,"Preston","Flanders","W3",2,"2019_Preston_Flanders","2019_Preston_W3_7","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_7_8",2.6,2.03113612004287,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","STD",2,"2019_Preston_Novelty","2019_Preston_STD_7","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_7_8",2.32222222222222,1.9328763348507,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","V1",3,"2019_Preston_Novelty","2019_Preston_V1_7","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_7_8",3.11111111111111,2.97029969377646,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","V2",4,"2019_Preston_Novelty","2019_Preston_V2_7","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_7_8",4.24444444444444,3.80282946626847,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","V3",3,"2019_Preston_Novelty","2019_Preston_V3_7","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_7_8",3.73333333333333,3.15028039284054,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","W1",0,"2019_Preston_Novelty","2019_Preston_W1_7","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_7_8",0,0,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","W2",7,"2019_Preston_Novelty","2019_Preston_W2_7","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_7_8",7.28888888888889,6.89440277155794,0
717,658,7,8,0,2,717,2019,"Preston","Novelty","W3",7,"2019_Preston_Novelty","2019_Preston_W3_7","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_7_8",7.6,7.03113612004287,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_7_9",2.12222222222222,2.19553415500014,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_7_9",2.91111111111111,2.97029969377646,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_7_9",2.24444444444444,2.18859790183016,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_7_9",2.43333333333333,2.15028039284054,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_7_9",0,0,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","W2",1,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_7_9",1.28888888888889,2.03485283873215,0
715,663,7,9,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_7_9",1.7,2.03113612004287,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_8_1",2.32222222222222,2.19553415500014,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_8_1",2.85555555555556,2.08651828334684,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_8_1",2.67777777777778,2.18859790183016,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_8_1",2.66666666666667,2.15028039284054,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_8_1",1.06666666666667,1.90727678233915,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_8_1",3.34444444444444,2.65470281634075,0
715,672,8,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_8_1",2.94444444444444,2.03113612004287,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_8_2",1.92222222222222,2.19553415500014,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_8_2",2.25555555555556,2.08651828334684,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_8_2",2.87777777777778,2.80282946626847,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_8_2",2.06666666666667,2.15028039284054,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_8_2",0.466666666666666,1.12688440311484,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_8_2",4.14444444444444,3.27455279394935,0
715,681,8,2,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_8_2",2.24444444444444,2.03113612004287,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_8_3",2.82222222222222,2.9328763348507,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_8_3",2.05555555555556,2.08651828334684,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_8_3",2.17777777777778,2.18859790183016,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_8_3",1.86666666666667,2.15028039284054,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","W1",3,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_8_3",2.66666666666667,2.68766916156347,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_8_3",3.44444444444444,3.27455279394935,0
715,690,8,3,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_8_3",3.54444444444444,3.56409431939979,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_8_4",1.82222222222222,2.19553415500014,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_8_4",2.15555555555556,2.08651828334684,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_8_4",2.07777777777778,2.18859790183016,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_8_4",2.26666666666667,2.15028039284054,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_8_4",1.46666666666667,1.90727678233915,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_8_4",2.34444444444444,2.65470281634075,0
715,699,8,4,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_8_4",1.44444444444444,2.03113612004287,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_8_5",2.72222222222222,2.9328763348507,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_8_5",3.45555555555556,2.97029969377646,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_8_5",1.87777777777778,1.57436633739184,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_8_5",2.56666666666667,2.15028039284054,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_8_5",0.866666666666667,1.12688440311484,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_8_5",3.54444444444444,3.27455279394935,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_8_5",3.34444444444444,2.79761521972133,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_8_6",2.52222222222222,2.19553415500014,0
