"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13","IDXGT"
715,501,5,9,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_5_9",1.25555555555556,2.03113612004287,1.05317077527688,"2019_Preston_W3_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_6_1",3.43333333333333,2.9328763348507,3.36620966818403,"2019_Preston_STD_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_6_1",2.74444444444444,2.08651828334684,2.7147441382209,"2019_Preston_V1_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_6_1",1.78888888888889,1.57436633739184,1.59171835515736,"2019_Preston_V2_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_6_1",2,1.67048175267318,1.6300790330079,"2019_Preston_V3_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_6_1",0.511111111111111,1.12688440311484,0.198780272674579,"2019_Preston_W1_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_6_1",3.01111111111111,2.65470281634075,3.28566390506046,"2019_Preston_W2_NorLin"
715,510,6,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_6_1",3.5,2.03113612004287,3.29761521972133,"2019_Preston_W3_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_6_2",3.03333333333333,2.9328763348507,2.96620966818403,"2019_Preston_STD_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_6_2",3.14444444444444,2.97029969377646,3.1147441382209,"2019_Preston_V1_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_6_2",2.98888888888889,2.80282946626847,2.79171835515736,"2019_Preston_V2_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_6_2",2.4,2.15028039284054,2.0300790330079,"2019_Preston_V3_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_6_2",1.91111111111111,1.90727678233915,1.59878027267458,"2019_Preston_W1_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","W2",1,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_6_2",1.81111111111111,2.03485283873215,2.08566390506046,"2019_Preston_W2_NorLin"
715,519,6,2,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_6_2",1.8,1.26465702036442,1.59761521972133,"2019_Preston_W3_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_6_3",2.93333333333333,2.9328763348507,2.86620966818403,"2019_Preston_STD_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_6_3",2.94444444444444,2.97029969377646,2.9147441382209,"2019_Preston_V1_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_6_3",2.28888888888889,2.18859790183016,2.09171835515736,"2019_Preston_V2_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_6_3",2.2,2.15028039284054,1.8300790330079,"2019_Preston_V3_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_6_3",2.11111111111111,1.90727678233915,1.79878027267458,"2019_Preston_W1_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_6_3",4.11111111111111,3.89440277155794,4.38566390506046,"2019_Preston_W2_NorLin"
715,528,6,3,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_6_3",2.1,2.03113612004287,1.89761521972133,"2019_Preston_W3_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_6_4",2.93333333333333,2.9328763348507,2.86620966818403,"2019_Preston_STD_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_6_4",3.04444444444444,2.97029969377646,3.0147441382209,"2019_Preston_V1_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_6_4",2.18888888888889,2.18859790183016,1.99171835515736,"2019_Preston_V2_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_6_4",2.6,2.15028039284054,2.2300790330079,"2019_Preston_V3_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_6_4",1.91111111111111,1.90727678233915,1.59878027267458,"2019_Preston_W1_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_6_4",4.01111111111111,3.89440277155794,4.28566390506046,"2019_Preston_W2_NorLin"
715,537,6,4,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_6_4",1,1.26465702036442,0.797615219721329,"2019_Preston_W3_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_6_5",1.83333333333333,2.19553415500014,1.76620966818403,"2019_Preston_STD_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_6_5",2.34444444444444,2.08651828334684,2.3147441382209,"2019_Preston_V1_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_6_5",1.98888888888889,1.57436633739184,1.79171835515736,"2019_Preston_V2_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_6_5",1.9,1.67048175267318,1.5300790330079,"2019_Preston_V3_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_6_5",2.31111111111111,1.90727678233915,1.99878027267458,"2019_Preston_W1_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_6_5",4.21111111111111,3.89440277155794,4.48566390506046,"2019_Preston_W2_NorLin"
715,546,6,5,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_6_5",1.9,1.26465702036442,1.69761521972133,"2019_Preston_W3_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","STD",1,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_6_6",1.63333333333333,1.45819197514959,1.56620966818403,"2019_Preston_STD_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_6_6",2.54444444444444,2.08651828334684,2.5147441382209,"2019_Preston_V1_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_6_6",2.18888888888889,1.57436633739184,1.99171835515736,"2019_Preston_V2_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_6_6",2.6,2.15028039284054,2.2300790330079,"2019_Preston_V3_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_6_6",0,0,0,"2019_Preston_W1_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_6_6",4.21111111111111,3.89440277155794,4.48566390506046,"2019_Preston_W2_NorLin"
715,555,6,6,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_6_6",2.6,2.03113612004287,2.39761521972133,"2019_Preston_W3_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_6_7",3.23333333333333,2.9328763348507,3.16620966818403,"2019_Preston_STD_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_6_7",2.24444444444444,2.08651828334684,2.2147441382209,"2019_Preston_V1_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_6_7",2.58888888888889,2.18859790183016,2.39171835515736,"2019_Preston_V2_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_6_7",2.4,2.15028039284054,2.0300790330079,"2019_Preston_V3_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_6_7",4.11111111111111,3.46806154078778,3.79878027267458,"2019_Preston_W1_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_6_7",4.11111111111111,3.89440277155794,4.38566390506046,"2019_Preston_W2_NorLin"
715,564,6,7,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_6_7",2,2.03113612004287,1.79761521972133,"2019_Preston_W3_NorLin"
717,566,6,7,0,2,717,2019,"Preston","Novelty","STD",5,"2019_Preston_Novelty","2019_Preston_STD_6","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_6_7",5.23333333333333,4.9328763348507,5.16620966818403,"2019_Preston_STD_Novelty"
717,566,6,7,0,2,717,2019,"Preston","Novelty","V1",5,"2019_Preston_Novelty","2019_Preston_V1_6","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_6_7",5.24444444444444,5.08651828334684,5.2147441382209,"2019_Preston_V1_Novelty"
717,566,6,7,0,2,717,2019,"Preston","Novelty","V2",3,"2019_Preston_Novelty","2019_Preston_V2_6","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_6_7",3.58888888888889,3.18859790183016,3.39171835515736,"2019_Preston_V2_Novelty"
717,566,6,7,0,2,717,2019,"Preston","Novelty","V3",3,"2019_Preston_Novelty","2019_Preston_V3_6","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_6_7",3.4,3.15028039284054,3.0300790330079,"2019_Preston_V3_Novelty"
717,566,6,7,0,2,717,2019,"Preston","Novelty","W1",5,"2019_Preston_Novelty","2019_Preston_W1_6","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_6_7",5.11111111111111,4.46806154078778,4.79878027267458,"2019_Preston_W1_Novelty"
717,566,6,7,0,2,717,2019,"Preston","Novelty","W2",4,"2019_Preston_Novelty","2019_Preston_W2_6","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_6_7",4.11111111111111,3.89440277155794,4.38566390506046,"2019_Preston_W2_Novelty"
717,566,6,7,0,2,717,2019,"Preston","Novelty","W3",2,"2019_Preston_Novelty","2019_Preston_W3_6","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_6_7",2,2.03113612004287,1.79761521972133,"2019_Preston_W3_Novelty"
716,567,6,7,0,1,716,2019,"Preston","Flanders","STD",4,"2019_Preston_Flanders","2019_Preston_STD_6","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_6_7",4.23333333333333,3.9328763348507,4.16620966818403,"2019_Preston_STD_Flanders"
716,567,6,7,0,1,716,2019,"Preston","Flanders","V1",4,"2019_Preston_Flanders","2019_Preston_V1_6","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_6_7",4.24444444444444,4.08651828334684,4.2147441382209,"2019_Preston_V1_Flanders"
716,567,6,7,0,1,716,2019,"Preston","Flanders","V2",3,"2019_Preston_Flanders","2019_Preston_V2_6","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_6_7",3.58888888888889,3.18859790183016,3.39171835515736,"2019_Preston_V2_Flanders"
716,567,6,7,0,1,716,2019,"Preston","Flanders","V3",3,"2019_Preston_Flanders","2019_Preston_V3_6","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_6_7",3.4,3.15028039284054,3.0300790330079,"2019_Preston_V3_Flanders"
716,567,6,7,0,1,716,2019,"Preston","Flanders","W1",0,"2019_Preston_Flanders","2019_Preston_W1_6","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_6_7",0,0,0,"2019_Preston_W1_Flanders"
716,567,6,7,0,1,716,2019,"Preston","Flanders","W2",1,"2019_Preston_Flanders","2019_Preston_W2_6","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_6_7",1.11111111111111,0.894402771557944,1.38566390506046,"2019_Preston_W2_Flanders"
716,567,6,7,0,1,716,2019,"Preston","Flanders","W3",3,"2019_Preston_Flanders","2019_Preston_W3_6","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_6_7",3,3.03113612004287,2.79761521972133,"2019_Preston_W3_Flanders"
715,573,6,8,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_6_8",2.43333333333333,2.19553415500014,2.36620966818403,"2019_Preston_STD_NorLin"
715,573,6,8,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_6_8",2.44444444444444,2.08651828334684,2.4147441382209,"2019_Preston_V1_NorLin"
715,573,6,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_6_8",2.68888888888889,2.18859790183016,2.49171835515736,"2019_Preston_V2_NorLin"
715,573,6,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_6_8",2.4,2.15028039284054,2.0300790330079,"2019_Preston_V3_NorLin"
715,573,6,8,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_6_8",0,0,0,"2019_Preston_W1_NorLin"
715,573,6,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_6_8",4.51111111111111,3.89440277155794,4.78566390506046,"2019_Preston_W2_NorLin"
715,573,6,8,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_6_8",2.6,2.03113612004287,2.39761521972133,"2019_Preston_W3_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_6","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_6_9",3.23333333333333,2.9328763348507,3.16620966818403,"2019_Preston_STD_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_6","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_6_9",3.24444444444444,2.97029969377646,3.2147441382209,"2019_Preston_V1_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_6","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_6_9",3.68888888888889,2.80282946626847,3.49171835515736,"2019_Preston_V2_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_6","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_6_9",2.1,2.15028039284054,1.7300790330079,"2019_Preston_V3_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_6","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_6_9",0,0,0,"2019_Preston_W1_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_6","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_6_9",3.51111111111111,3.27455279394935,3.78566390506046,"2019_Preston_W2_NorLin"
715,582,6,9,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_6","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_6_9",1.7,2.03113612004287,1.49761521972133,"2019_Preston_W3_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_7_1",3.32222222222222,2.9328763348507,3.25509855707292,"2019_Preston_STD_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_7_1",3.41111111111111,2.97029969377646,3.38141080488757,"2019_Preston_V1_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_7_1",2.34444444444444,2.18859790183016,2.14727391071292,"2019_Preston_V2_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_7_1",2.33333333333333,1.67048175267318,1.96341236634124,"2019_Preston_V3_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_7_1",1.28888888888889,3.46806154078778,0.976558050452357,"2019_Preston_W1_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_7_1",3.78888888888889,3.27455279394935,4.06344168283823,"2019_Preston_W2_NorLin"
715,591,7,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_7_1",3.5,2.03113612004287,3.29761521972133,"2019_Preston_W3_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_7_2",2.92222222222222,2.9328763348507,2.85509855707292,"2019_Preston_STD_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_7_2",2.81111111111111,2.97029969377646,2.78141080488757,"2019_Preston_V1_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_7_2",2.54444444444444,2.80282946626847,2.34727391071292,"2019_Preston_V2_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_7_2",1.73333333333333,1.67048175267318,1.36341236634124,"2019_Preston_V3_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_7_2",1.68888888888889,3.46806154078778,1.37655805045236,"2019_Preston_W1_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_7_2",4.58888888888889,3.89440277155794,4.86344168283823,"2019_Preston_W2_NorLin"
715,600,7,2,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_7_2",1.8,1.26465702036442,1.59761521972133,"2019_Preston_W3_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_7_3",2.82222222222222,2.9328763348507,2.75509855707292,"2019_Preston_STD_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_7_3",2.61111111111111,2.97029969377646,2.58141080488757,"2019_Preston_V1_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_7_3",1.84444444444444,2.18859790183016,1.64727391071292,"2019_Preston_V2_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_7_3",1.53333333333333,1.67048175267318,1.16341236634124,"2019_Preston_V3_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_7_3",1.88888888888889,3.46806154078778,1.57655805045236,"2019_Preston_W1_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_7_3",3.88888888888889,3.89440277155794,4.16344168283823,"2019_Preston_W2_NorLin"
715,609,7,3,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_7_3",1.1,1.26465702036442,0.897615219721329,"2019_Preston_W3_NorLin"
715,618,7,4,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_7_4",2.82222222222222,2.9328763348507,2.75509855707292,"2019_Preston_STD_NorLin"
715,618,7,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_7_4",2.71111111111111,2.97029969377646,2.68141080488757,"2019_Preston_V1_NorLin"
715,618,7,4,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_7_4",2.74444444444444,2.80282946626847,2.54727391071292,"2019_Preston_V2_NorLin"
715,618,7,4,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_7_4",1.93333333333333,1.67048175267318,1.56341236634124,"2019_Preston_V3_NorLin"
715,618,7,4,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_7_4",1.68888888888889,3.46806154078778,1.37655805045236,"2019_Preston_W1_NorLin"
715,618,7,4,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_7_4",3.78888888888889,3.89440277155794,4.06344168283823,"2019_Preston_W2_NorLin"
