"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13x"
492,794,9,6,0,0,492,2019,"Preston","NxB-RIL-367-6","W1",1,"2019_Preston_NxB-RIL-367-6","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
492,794,9,6,0,0,492,2019,"Preston","NxB-RIL-367-6","W2",4,"2019_Preston_NxB-RIL-367-6","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",4.32222222222222,4.27455279394935,4.32722222222222
492,794,9,6,0,0,492,2019,"Preston","NxB-RIL-367-6","W3",4,"2019_Preston_NxB-RIL-367-6","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",3.48888888888889,3.79761521972133,3.49388888888889
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","STD",2,"2019_Preston_NxB-RIL-367-19","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","V1",1,"2019_Preston_NxB-RIL-367-19","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",1.21111111111111,0.970299693776457,1.21611111111111
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","V2",3,"2019_Preston_NxB-RIL-367-19","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",3.74444444444444,3.18859790183016,3.74944444444444
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","V3",4,"2019_Preston_NxB-RIL-367-19","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",3.93333333333333,4.15028039284054,3.93833333333333
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","W1",1,"2019_Preston_NxB-RIL-367-19","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","W2",4,"2019_Preston_NxB-RIL-367-19","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",4.32222222222222,4.27455279394935,4.32722222222222
504,795,9,6,0,0,504,2019,"Preston","NxB-RIL-367-19","W3",4,"2019_Preston_NxB-RIL-367-19","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",3.48888888888889,3.79761521972133,3.49388888888889
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","STD",2,"2019_Preston_BxN-RIL-357-32","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","V1",3,"2019_Preston_BxN-RIL-357-32","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",3.21111111111111,2.97029969377646,3.21611111111111
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","V2",1,"2019_Preston_BxN-RIL-357-32","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",1.74444444444444,1.18859790183016,1.74944444444444
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","V3",2,"2019_Preston_BxN-RIL-357-32","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",1.93333333333333,2.15028039284054,1.93833333333333
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","W1",1,"2019_Preston_BxN-RIL-357-32","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","W2",2,"2019_Preston_BxN-RIL-357-32","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",2.32222222222222,2.27455279394935,2.32722222222222
257,796,9,6,0,0,257,2019,"Preston","BxN-RIL-357-32","W3",2,"2019_Preston_BxN-RIL-357-32","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",1.48888888888889,1.79761521972133,1.49388888888889
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","STD",2,"2019_Preston_BxN-RIL-360-27","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","V1",1,"2019_Preston_BxN-RIL-360-27","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",1.21111111111111,0.970299693776457,1.21611111111111
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","V2",3,"2019_Preston_BxN-RIL-360-27","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",3.74444444444444,3.18859790183016,3.74944444444444
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","V3",4,"2019_Preston_BxN-RIL-360-27","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",3.93333333333333,4.15028039284054,3.93833333333333
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","W1",1,"2019_Preston_BxN-RIL-360-27","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","W2",4,"2019_Preston_BxN-RIL-360-27","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",4.32222222222222,4.27455279394935,4.32722222222222
335,797,9,6,0,0,335,2019,"Preston","BxN-RIL-360-27","W3",5,"2019_Preston_BxN-RIL-360-27","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",4.48888888888889,4.79761521972133,4.49388888888889
715,798,9,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
715,798,9,6,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",3.21111111111111,2.97029969377646,3.21611111111111
715,798,9,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",2.74444444444444,2.18859790183016,2.74944444444444
715,798,9,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",1.93333333333333,2.15028039284054,1.93833333333333
715,798,9,6,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
715,798,9,6,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",3.32222222222222,3.27455279394935,3.32722222222222
715,798,9,6,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",2.48888888888889,2.79761521972133,2.49388888888889
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","STD",2,"2019_Preston_NxB-RIL-367-1","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","V1",2,"2019_Preston_NxB-RIL-367-1","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",2.21111111111111,1.97029969377646,2.21611111111111
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","V2",1,"2019_Preston_NxB-RIL-367-1","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",1.74444444444444,1.18859790183016,1.74944444444444
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","V3",2,"2019_Preston_NxB-RIL-367-1","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",1.93333333333333,2.15028039284054,1.93833333333333
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","W1",1,"2019_Preston_NxB-RIL-367-1","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","W2",3,"2019_Preston_NxB-RIL-367-1","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",3.32222222222222,3.27455279394935,3.32722222222222
488,799,9,6,0,0,488,2019,"Preston","NxB-RIL-367-1","W3",3,"2019_Preston_NxB-RIL-367-1","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",2.48888888888889,2.79761521972133,2.49388888888889
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","STD",2,"2019_Preston_NxB-RIL-367-5","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","V1",2,"2019_Preston_NxB-RIL-367-5","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",2.21111111111111,1.97029969377646,2.21611111111111
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","V2",1,"2019_Preston_NxB-RIL-367-5","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",1.74444444444444,1.18859790183016,1.74944444444444
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","V3",3,"2019_Preston_NxB-RIL-367-5","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",2.93333333333333,3.15028039284054,2.93833333333333
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","W1",1,"2019_Preston_NxB-RIL-367-5","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","W2",3,"2019_Preston_NxB-RIL-367-5","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",3.32222222222222,3.27455279394935,3.32722222222222
491,800,9,6,0,0,491,2019,"Preston","NxB-RIL-367-5","W3",3,"2019_Preston_NxB-RIL-367-5","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",2.48888888888889,2.79761521972133,2.49388888888889
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","STD",1,"2019_Preston_NxB-RIL-375-9","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",1.52222222222222,1.19553415500014,1.52722222222222
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","V1",2,"2019_Preston_NxB-RIL-375-9","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",2.21111111111111,1.97029969377646,2.21611111111111
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","V2",1,"2019_Preston_NxB-RIL-375-9","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",1.74444444444444,1.18859790183016,1.74944444444444
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","V3",2,"2019_Preston_NxB-RIL-375-9","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",1.93333333333333,2.15028039284054,1.93833333333333
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","W1",1,"2019_Preston_NxB-RIL-375-9","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,1.42722222222222
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","W2",3,"2019_Preston_NxB-RIL-375-9","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",3.32222222222222,3.27455279394935,3.32722222222222
691,801,9,6,0,0,691,2019,"Preston","NxB-RIL-375-9","W3",3,"2019_Preston_NxB-RIL-375-9","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",2.48888888888889,2.79761521972133,2.49388888888889
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","STD",2,"2019_Preston_BxN-RIL-353-1","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,2.52722222222222
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","V1",1,"2019_Preston_BxN-RIL-353-1","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",1.21111111111111,0.970299693776457,1.21611111111111
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","V2",3,"2019_Preston_BxN-RIL-353-1","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",3.74444444444444,3.18859790183016,3.74944444444444
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","V3",3,"2019_Preston_BxN-RIL-353-1","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",2.93333333333333,3.15028039284054,2.93833333333333
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","W1",0,"2019_Preston_BxN-RIL-353-1","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",0,0,0.005
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","W2",4,"2019_Preston_BxN-RIL-353-1","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",4.32222222222222,4.27455279394935,4.32722222222222
146,802,9,6,0,0,146,2019,"Preston","BxN-RIL-353-1","W3",4,"2019_Preston_BxN-RIL-353-1","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",3.48888888888889,3.79761521972133,3.49388888888889
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","STD",2,"2019_Preston_BxN-RIL-352-22","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",2.12222222222222,2.19553415500014,2.12722222222222
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","V1",3,"2019_Preston_BxN-RIL-352-22","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",2.91111111111111,3.08651828334684,2.91611111111111
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","V2",2,"2019_Preston_BxN-RIL-352-22","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",2.14444444444444,1.80282946626847,2.14944444444444
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","V3",2,"2019_Preston_BxN-RIL-352-22","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",1.73333333333333,1.6300790330079,1.73833333333333
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","W1",1,"2019_Preston_BxN-RIL-352-22","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",1.22222222222222,1.12688440311484,1.22722222222222
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","W2",3,"2019_Preston_BxN-RIL-352-22","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",3.22222222222222,3.27455279394935,3.22722222222222
140,803,9,7,0,0,140,2019,"Preston","BxN-RIL-352-22","W3",3,"2019_Preston_BxN-RIL-352-22","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,1.89388888888889
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","STD",2,"2019_Preston_NxB-RIL-371-3","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",2.12222222222222,2.19553415500014,2.12722222222222
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","V1",2,"2019_Preston_NxB-RIL-371-3","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",1.91111111111111,2.08651828334684,1.91611111111111
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","V2",3,"2019_Preston_NxB-RIL-371-3","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",3.14444444444444,2.80282946626847,3.14944444444444
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","V3",3,"2019_Preston_NxB-RIL-371-3","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",2.73333333333333,2.6300790330079,2.73833333333333
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","W1",1,"2019_Preston_NxB-RIL-371-3","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",1.22222222222222,1.12688440311484,1.22722222222222
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","W2",5,"2019_Preston_NxB-RIL-371-3","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",5.22222222222222,5.27455279394935,5.22722222222222
584,804,9,7,0,0,584,2019,"Preston","NxB-RIL-371-3","W3",3,"2019_Preston_NxB-RIL-371-3","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,1.89388888888889
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","STD",3,"2019_Preston_BxN-RIL-348-18","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",3.12222222222222,3.19553415500014,3.12722222222222
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","V1",3,"2019_Preston_BxN-RIL-348-18","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",2.91111111111111,3.08651828334684,2.91611111111111
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","V2",2,"2019_Preston_BxN-RIL-348-18","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",2.14444444444444,1.80282946626847,2.14944444444444
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","V3",2,"2019_Preston_BxN-RIL-348-18","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",1.73333333333333,1.6300790330079,1.73833333333333
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","W1",2,"2019_Preston_BxN-RIL-348-18","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",2.22222222222222,2.12688440311484,2.22722222222222
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","W2",3,"2019_Preston_BxN-RIL-348-18","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",3.22222222222222,3.27455279394935,3.22722222222222
61,805,9,7,0,0,61,2019,"Preston","BxN-RIL-348-18","W3",3,"2019_Preston_BxN-RIL-348-18","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,1.89388888888889
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","STD",2,"2019_Preston_NxB-RIL-373-5","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",2.12222222222222,2.19553415500014,2.12722222222222
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","V1",3,"2019_Preston_NxB-RIL-373-5","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",2.91111111111111,3.08651828334684,2.91611111111111
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","V2",2,"2019_Preston_NxB-RIL-373-5","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",2.14444444444444,1.80282946626847,2.14944444444444
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","V3",2,"2019_Preston_NxB-RIL-373-5","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",1.73333333333333,1.6300790330079,1.73833333333333
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","W1",1,"2019_Preston_NxB-RIL-373-5","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",1.22222222222222,1.12688440311484,1.22722222222222
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","W2",3,"2019_Preston_NxB-RIL-373-5","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",3.22222222222222,3.27455279394935,3.22722222222222
630,806,9,7,0,0,630,2019,"Preston","NxB-RIL-373-5","W3",3,"2019_Preston_NxB-RIL-373-5","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,1.89388888888889
715,807,9,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",2.12222222222222,2.19553415500014,2.12722222222222
715,807,9,7,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",1.91111111111111,2.08651828334684,1.91611111111111
715,807,9,7,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",3.14444444444444,2.80282946626847,3.14944444444444
715,807,9,7,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",2.73333333333333,2.6300790330079,2.73833333333333
715,807,9,7,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",1.22222222222222,1.12688440311484,1.22722222222222
715,807,9,7,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",3.22222222222222,3.27455279394935,3.22722222222222
715,807,9,7,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,1.89388888888889
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","STD",2,"2019_Preston_NxB-RIL-370-9","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",2.12222222222222,2.19553415500014,2.12722222222222
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","V1",2,"2019_Preston_NxB-RIL-370-9","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",1.91111111111111,2.08651828334684,1.91611111111111
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","V2",3,"2019_Preston_NxB-RIL-370-9","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",3.14444444444444,2.80282946626847,3.14944444444444
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","V3",3,"2019_Preston_NxB-RIL-370-9","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",2.73333333333333,2.6300790330079,2.73833333333333
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","W1",0,"2019_Preston_NxB-RIL-370-9","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",0,0,0.005
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","W2",4,"2019_Preston_NxB-RIL-370-9","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",4.22222222222222,4.27455279394935,4.22722222222222
566,808,9,7,0,0,566,2019,"Preston","NxB-RIL-370-9","W3",3,"2019_Preston_NxB-RIL-370-9","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,1.89388888888889
222,809,9,7,0,0,222,2019,"Preston","BxN-RIL-356-13","STD",1,"2019_Preston_BxN-RIL-356-13","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",1.12222222222222,1.19553415500014,1.12722222222222
222,809,9,7,0,0,222,2019,"Preston","BxN-RIL-356-13","V1",2,"2019_Preston_BxN-RIL-356-13","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",1.91111111111111,2.08651828334684,1.91611111111111
222,809,9,7,0,0,222,2019,"Preston","BxN-RIL-356-13","V2",3,"2019_Preston_BxN-RIL-356-13","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",3.14444444444444,2.80282946626847,3.14944444444444
222,809,9,7,0,0,222,2019,"Preston","BxN-RIL-356-13","V3",2,"2019_Preston_BxN-RIL-356-13","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",1.73333333333333,1.6300790330079,1.73833333333333
222,809,9,7,0,0,222,2019,"Preston","BxN-RIL-356-13","W1",1,"2019_Preston_BxN-RIL-356-13","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",1.22222222222222,1.12688440311484,1.22722222222222
222,809,9,7,0,0,222,2019,"Preston","BxN-RIL-356-13","W2",4,"2019_Preston_BxN-RIL-356-13","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",4.22222222222222,4.27455279394935,4.22722222222222
