garbage,X1,Record,Plot,Row,Column,Cp,Csp,Entry,Year,Location,Genotype,Trait,Value,Whole_plot
4087,4087,9,684,8,2,0,0,9,2019,Preston,BxN-RIL-346-11,W2,3,.
4088,4088,9,684,8,2,0,0,9,2019,Preston,BxN-RIL-346-11,W3,2,.
4089,4089,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,STD,2,.
4090,4090,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,V1,2,.
4091,4091,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,V2,2,.
4092,4092,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,V3,2,.
4093,4093,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,W1,2,.
4094,4094,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,W2,3,.
4095,4095,307,685,8,2,0,0,307,2019,Preston,BxN-RIL-359-28,W3,2,.
4096,4096,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,STD,1,.
4097,4097,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,V1,2,.
4098,4098,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,V2,3,.
4099,4099,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,V3,3,.
4100,4100,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,W1,1,.
4101,4101,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,W2,3,.
4102,4102,267,686,8,3,0,0,267,2019,Preston,BxN-RIL-358-14,W3,2,.
4103,4103,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,STD,4,.
4104,4104,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,V1,3,.
4105,4105,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,V2,1,.
4106,4106,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,V3,2,.
4107,4107,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,W1,1,.
4108,4108,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,W2,3,.
4109,4109,357,687,8,3,0,0,357,2019,Preston,NxB-RIL-361-18,W3,6,.
4110,4110,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,STD,3,.
4111,4111,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,V1,3,.
4112,4112,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,V2,4,.
4113,4113,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,V3,4,.
4114,4114,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,W1,2,.
4115,4115,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,W2,7,.
4116,4116,91,688,8,3,0,0,91,2019,Preston,BxN-RIL-350-5,W3,8,.
4117,4117,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,STD,3,.
4118,4118,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,V1,4,.
4119,4119,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,V2,2,.
4120,4120,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,V3,2,.
4121,4121,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,W1,3,.
4122,4122,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,W2,4,.
4123,4123,282,689,8,3,0,0,282,2019,Preston,BxN-RIL-359-1,W3,2,.
4124,4124,715,690,8,3,1,0,715,2019,Preston,NorLin,STD,3,8 + 3
4125,4125,715,690,8,3,1,0,715,2019,Preston,NorLin,V1,2,8 + 3
4126,4126,715,690,8,3,1,0,715,2019,Preston,NorLin,V2,2,8 + 3
4127,4127,715,690,8,3,1,0,715,2019,Preston,NorLin,V3,2,8 + 3
4128,4128,715,690,8,3,1,0,715,2019,Preston,NorLin,W1,3,8 + 3
4129,4129,715,690,8,3,1,0,715,2019,Preston,NorLin,W2,3,8 + 3
4130,4130,715,690,8,3,1,0,715,2019,Preston,NorLin,W3,4,8 + 3
4131,4131,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,STD,1,.
4132,4132,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,V1,3,.
4133,4133,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,V2,2,.
4134,4134,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,V3,3,.
4135,4135,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,W1,3,.
4136,4136,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,W2,4,.
4137,4137,495,691,8,3,0,0,495,2019,Preston,NxB-RIL-367-10,W3,8,.
4138,4138,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,STD,3,.
4139,4139,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,V1,4,.
4140,4140,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,V2,1,.
4141,4141,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,V3,2,.
4142,4142,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,W1,3,.
4143,4143,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,W2,2,.
4144,4144,332,692,8,3,0,0,332,2019,Preston,BxN-RIL-360-24,W3,1,.
4145,4145,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,STD,3,.
4146,4146,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,V1,3,.
4147,4147,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,V2,1,.
4148,4148,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,V3,2,.
4149,4149,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,W1,3,.
4150,4150,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,W2,3,.
4151,4151,83,693,8,3,0,0,83,2019,Preston,BxN-RIL-349-20,W3,4,.
4152,4152,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,STD,2,.
4153,4153,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,V1,2,.
4154,4154,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,V2,1,.
4155,4155,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,V3,2,.
4156,4156,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,W1,1,.
4157,4157,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,W2,3,.
4158,4158,588,694,8,3,0,0,588,2019,Preston,NxB-RIL-371-9,W3,2,.
4159,4159,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,STD,4,.
4160,4160,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,V1,3,.
4161,4161,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,V2,3,.
4162,4162,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,V3,3,.
4163,4163,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,W1,1,.
4164,4164,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,W2,5,.
4165,4165,353,695,8,4,0,0,353,2019,Preston,NxB-RIL-361-14,W3,4,.
4166,4166,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,STD,3,.
4167,4167,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,V1,3,.
4168,4168,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,V2,2,.
4169,4169,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,V3,2,.
4170,4170,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,W1,1,.
4171,4171,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,W2,3,.
4172,4172,42,696,8,4,0,0,42,2019,Preston,BxN-RIL-347-21,W3,2,.
4173,4173,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,STD,2,.
4174,4174,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,V1,3,.
4175,4175,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,V2,2,.
4176,4176,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,V3,3,.
4177,4177,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,W1,1,.
4178,4178,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,W2,3,.
4179,4179,103,697,8,4,0,0,103,2019,Preston,BxN-RIL-350-19,W3,2,.
4180,4180,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,STD,3,.
4181,4181,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,V1,3,.
4182,4182,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,V2,1,.
4183,4183,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,V3,1,.
4184,4184,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,W1,1,.
4185,4185,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,W2,3,.
4186,4186,369,698,8,4,0,0,369,2019,Preston,NxB-RIL-361-31,W3,1,.
4187,4187,715,699,8,4,1,0,715,2019,Preston,NorLin,STD,2,8 + 4
4188,4188,715,699,8,4,1,0,715,2019,Preston,NorLin,V1,2,8 + 4
4189,4189,715,699,8,4,1,0,715,2019,Preston,NorLin,V2,2,8 + 4
4190,4190,715,699,8,4,1,0,715,2019,Preston,NorLin,V3,2,8 + 4
4191,4191,715,699,8,4,1,0,715,2019,Preston,NorLin,W1,2,8 + 4
4192,4192,715,699,8,4,1,0,715,2019,Preston,NorLin,W2,2,8 + 4
4193,4193,715,699,8,4,1,0,715,2019,Preston,NorLin,W3,2,8 + 4
4194,4194,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,STD,4,.
4195,4195,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,V1,3,.
4196,4196,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,V2,3,.
4197,4197,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,V3,4,.
4198,4198,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,W1,1,.
4199,4199,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,W2,6,.
4200,4200,413,700,8,4,0,0,413,2019,Preston,NxB-RIL-363-21,W3,7,.
4201,4201,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,STD,3,.
4202,4202,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,V1,4,.
4203,4203,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,V2,3,.
4204,4204,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,V3,2,.
4205,4205,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,W1,4,.
4206,4206,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,W2,4,.
4207,4207,426,701,8,4,0,0,426,2019,Preston,NxB-RIL-364-10,W3,1,.
4208,4208,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,STD,1,.
4209,4209,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,V1,3,.
4210,4210,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,V2,4,.
4211,4211,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,V3,3,.
4212,4212,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,W1,1,.
4213,4213,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,W2,5,.
4214,4214,343,702,8,4,0,0,343,2019,Preston,NxB-RIL-361-3,W3,4,.
4215,4215,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,STD,3,.
4216,4216,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,V1,4,.
4217,4217,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,V2,1,.
4218,4218,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,V3,2,.
4219,4219,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,W1,3,.
4220,4220,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,W2,3,.
4221,4221,80,703,8,4,0,0,80,2019,Preston,BxN-RIL-349-17,W3,2,.
4222,4222,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,STD,3,.
4223,4223,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,V1,2,.
4224,4224,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,V2,1,.
4225,4225,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,V3,1,.
4226,4226,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,W1,1,.
4227,4227,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,W2,2,.
4228,4228,274,704,8,5,0,0,274,2019,Preston,BxN-RIL-358-24,W3,2,.
4229,4229,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,STD,3,.
4230,4230,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,V1,2,.
4231,4231,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,V2,2,.
4232,4232,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,V3,3,.
4233,4233,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,W1,0,.
4234,4234,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,W2,4,.
4235,4235,273,705,8,5,0,0,273,2019,Preston,BxN-RIL-358-23,W3,5,.
4236,4236,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,STD,3,.
4237,4237,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,V1,3,.
4238,4238,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,V2,2,.
4239,4239,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,V3,2,.
4240,4240,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,W1,2,.
4241,4241,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,W2,4,.
4242,4242,460,706,8,5,0,0,460,2019,Preston,NxB-RIL-365-23,W3,4,.
4243,4243,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,STD,4,.
4244,4244,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,V1,3,.
4245,4245,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,V2,2,.
4246,4246,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,V3,2,.
4247,4247,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,W1,3,.
4248,4248,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,W2,4,.
4249,4249,382,707,8,5,0,0,382,2019,Preston,NxB-RIL-362-13,W3,2,.
4250,4250,715,708,8,5,1,0,715,2019,Preston,NorLin,STD,3,8 + 5
4251,4251,715,708,8,5,1,0,715,2019,Preston,NorLin,V1,3,8 + 5
4252,4252,715,708,8,5,1,0,715,2019,Preston,NorLin,V2,1,8 + 5
4253,4253,715,708,8,5,1,0,715,2019,Preston,NorLin,V3,2,8 + 5
4254,4254,715,708,8,5,1,0,715,2019,Preston,NorLin,W1,1,8 + 5
4255,4255,715,708,8,5,1,0,715,2019,Preston,NorLin,W2,3,8 + 5
4256,4256,715,708,8,5,1,0,715,2019,Preston,NorLin,W3,3,8 + 5
4257,4257,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,STD,3,.
4258,4258,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,V1,3,.
4259,4259,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,V2,2,.
4260,4260,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,V3,3,.
4261,4261,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,W1,0,.
4262,4262,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,W2,4,.
4263,4263,621,709,8,5,0,0,621,2019,Preston,NxB-RIL-372-27,W3,5,.
4264,4264,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,STD,3,.
4265,4265,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,V1,3,.
4266,4266,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,V2,1,.
4267,4267,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,V3,1,.
4268,4268,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,W1,3,.
4269,4269,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,W2,2,.
4270,4270,278,710,8,5,0,0,278,2019,Preston,BxN-RIL-358-28,W3,3,.
4271,4271,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,STD,2,.
4272,4272,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,V1,2,.
4273,4273,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,V2,1,.
4274,4274,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,V3,1,.
4275,4275,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,W1,1,.
4276,4276,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,W2,3,.
4277,4277,639,711,8,5,0,0,639,2019,Preston,NxB-RIL-373-14,W3,2,.
4278,4278,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,STD,2,.
4279,4279,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,V1,2,.
4280,4280,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,V2,2,.
4281,4281,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,V3,2,.
4282,4282,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,W1,1,.
4283,4283,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,W2,3,.
4284,4284,280,712,8,5,0,0,280,2019,Preston,BxN-RIL-358-30,W3,2,.
4285,4285,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,STD,2,.
4286,4286,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,V1,3,.
4287,4287,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,V2,1,.
4288,4288,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,V3,3,.
4289,4289,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,W1,2,.
4290,4290,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,W2,3,.
4291,4291,635,713,8,6,0,0,635,2019,Preston,NxB-RIL-373-10,W3,6,.
4292,4292,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,STD,1,.
4293,4293,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,V1,2,.
4294,4294,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,V2,1,.
4295,4295,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,V3,3,.
4296,4296,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,W1,1,.
4297,4297,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,W2,3,.
4298,4298,272,714,8,6,0,0,272,2019,Preston,BxN-RIL-358-22,W3,4,.
4299,4299,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,STD,1,.
4300,4300,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,V1,2,.
4301,4301,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,V2,2,.
4302,4302,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,V3,3,.
4303,4303,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,W1,2,.
4304,4304,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,W2,3,.
4305,4305,32,715,8,6,0,0,32,2019,Preston,BxN-RIL-347-10,W3,4,.
4306,4306,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,STD,2,.
4307,4307,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,V1,3,.
4308,4308,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,V2,2,.
4309,4309,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,V3,1,.
4310,4310,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,W1,1,.
4311,4311,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,W2,3,.
4312,4312,34,716,8,6,0,0,34,2019,Preston,BxN-RIL-347-12,W3,2,.
4313,4313,715,717,8,6,1,0,715,2019,Preston,NorLin,STD,2,8 + 6
4314,4314,715,717,8,6,1,0,715,2019,Preston,NorLin,V1,2,8 + 6
4315,4315,715,717,8,6,1,0,715,2019,Preston,NorLin,V2,1,8 + 6
4316,4316,715,717,8,6,1,0,715,2019,Preston,NorLin,V3,2,8 + 6
4317,4317,715,717,8,6,1,0,715,2019,Preston,NorLin,W1,2,8 + 6
4318,4318,715,717,8,6,1,0,715,2019,Preston,NorLin,W2,2,8 + 6
4319,4319,715,717,8,6,1,0,715,2019,Preston,NorLin,W3,1,8 + 6
4320,4320,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,STD,3,.
4321,4321,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,V1,2,.
4322,4322,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,V2,2,.
4323,4323,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,V3,3,.
4324,4324,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,W1,1,.
4325,4325,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,W2,4,.
4326,4326,106,718,8,6,0,0,106,2019,Preston,BxN-RIL-350-22,W3,5,.
4327,4327,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,STD,3,.
4328,4328,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,V1,2,.
4329,4329,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,V2,2,.
4330,4330,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,V3,2,.
4331,4331,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,W1,3,.
4332,4332,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,W2,4,.
4333,4333,601,719,8,6,0,0,601,2019,Preston,NxB-RIL-372-1,W3,2,.
4334,4334,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,STD,3,.
4335,4335,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,V1,3,.
4336,4336,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,V2,3,.
4337,4337,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,V3,4,.
4338,4338,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,W1,4,.
4339,4339,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,W2,5,.
4340,4340,138,720,8,6,0,0,138,2019,Preston,BxN-RIL-352-19,W3,4,.
4341,4341,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,STD,4,.
4342,4342,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,V1,4,.
4343,4343,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,V2,2,.
4344,4344,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,V3,1,.
4345,4345,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,W1,2,.
4346,4346,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,W2,4,.
4347,4347,617,721,8,6,0,0,617,2019,Preston,NxB-RIL-372-22,W3,2,.
4348,4348,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,STD,3,.
4349,4349,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,V1,3,.
4350,4350,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,V2,2,.
4351,4351,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,V3,3,.
4352,4352,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,W1,3,.
4353,4353,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,W2,2,.
4354,4354,663,722,8,7,0,0,663,2019,Preston,NxB-RIL-374-10,W3,1,.
4355,4355,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,STD,3,.
4356,4356,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,V1,3,.
4357,4357,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,V2,2,.
4358,4358,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,V3,2,.
4359,4359,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,W1,1,.
4360,4360,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,W2,4,.
4361,4361,188,723,8,7,0,0,188,2019,Preston,BxN-RIL-354-26,W3,4,.
4362,4362,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,STD,3,.
4363,4363,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,V1,3,.
4364,4364,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,V2,1,.
4365,4365,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,V3,2,.
4366,4366,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,W1,3,.
4367,4367,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,W2,3,.
4368,4368,440,724,8,7,0,0,440,2019,Preston,NxB-RIL-364-26,W3,2,.
4369,4369,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,STD,2,.
4370,4370,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,V1,3,.
4371,4371,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,V2,2,.
4372,4372,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,V3,2,.
4373,4373,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,W1,4,.
4374,4374,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,W2,3,.
4375,4375,82,725,8,7,0,0,82,2019,Preston,BxN-RIL-349-19,W3,5,.
4376,4376,715,726,8,7,1,0,715,2019,Preston,NorLin,STD,3,8 + 7
4377,4377,715,726,8,7,1,0,715,2019,Preston,NorLin,V1,3,8 + 7
4378,4378,715,726,8,7,1,0,715,2019,Preston,NorLin,V2,2,8 + 7
4379,4379,715,726,8,7,1,0,715,2019,Preston,NorLin,V3,2,8 + 7
4380,4380,715,726,8,7,1,0,715,2019,Preston,NorLin,W1,3,8 + 7
4381,4381,715,726,8,7,1,0,715,2019,Preston,NorLin,W2,4,8 + 7
4382,4382,715,726,8,7,1,0,715,2019,Preston,NorLin,W3,2,8 + 7
4383,4383,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,STD,3,.
4384,4384,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,V1,3,.
4385,4385,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,V2,2,.
4386,4386,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,V3,2,.
4387,4387,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,W1,2,.
4388,4388,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,W2,4,.
4389,4389,583,727,8,7,0,0,583,2019,Preston,NxB-RIL-371-2,W3,4,.
4390,4390,196,728,8,7,0,0,196,2019,Preston,BxN-RIL-355-6,STD,2,.
4391,4391,196,728,8,7,0,0,196,2019,Preston,BxN-RIL-355-6,V1,3,.
