"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","CTRLGENOTYPE"
426,701,8,4,0,0,426,2019,"Preston","NxB-RIL-364-10","W1",4,0
426,701,8,4,0,0,426,2019,"Preston","NxB-RIL-364-10","W2",4,0
426,701,8,4,0,0,426,2019,"Preston","NxB-RIL-364-10","W3",1,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","STD",1,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","V1",3,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","V2",4,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","V3",3,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","W1",1,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","W2",5,0
343,702,8,4,0,0,343,2019,"Preston","NxB-RIL-361-3","W3",4,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","STD",3,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","V1",4,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","V2",1,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","V3",2,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","W1",3,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","W2",3,0
80,703,8,4,0,0,80,2019,"Preston","BxN-RIL-349-17","W3",2,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","STD",3,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","V1",2,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","V2",1,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","V3",1,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","W1",1,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","W2",2,0
274,704,8,5,0,0,274,2019,"Preston","BxN-RIL-358-24","W3",2,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","STD",3,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","V1",2,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","V2",2,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","V3",3,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","W1",0,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","W2",4,0
273,705,8,5,0,0,273,2019,"Preston","BxN-RIL-358-23","W3",5,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","STD",3,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","V1",3,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","V2",2,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","V3",2,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","W1",2,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","W2",4,0
460,706,8,5,0,0,460,2019,"Preston","NxB-RIL-365-23","W3",4,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","STD",4,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","V1",3,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","V2",2,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","V3",2,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","W1",3,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","W2",4,0
382,707,8,5,0,0,382,2019,"Preston","NxB-RIL-362-13","W3",2,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","STD",3,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","V1",3,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","V2",1,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","V3",2,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","W1",1,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","W2",3,0
715,708,8,5,1,0,715,2019,"Preston","NorLin","W3",3,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","STD",3,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","V1",3,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","V2",2,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","V3",3,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","W1",0,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","W2",4,0
621,709,8,5,0,0,621,2019,"Preston","NxB-RIL-372-27","W3",5,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","STD",3,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","V1",3,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","V2",1,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","V3",1,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","W1",3,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","W2",2,0
278,710,8,5,0,0,278,2019,"Preston","BxN-RIL-358-28","W3",3,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","STD",2,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","V1",2,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","V2",1,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","V3",1,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","W1",1,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","W2",3,0
639,711,8,5,0,0,639,2019,"Preston","NxB-RIL-373-14","W3",2,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","STD",2,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","V1",2,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","V2",2,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","V3",2,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","W1",1,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","W2",3,0
280,712,8,5,0,0,280,2019,"Preston","BxN-RIL-358-30","W3",2,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","STD",2,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","V1",3,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","V2",1,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","V3",3,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","W1",2,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","W2",3,0
635,713,8,6,0,0,635,2019,"Preston","NxB-RIL-373-10","W3",6,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","STD",1,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","V1",2,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","V2",1,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","V3",3,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","W1",1,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","W2",3,0
272,714,8,6,0,0,272,2019,"Preston","BxN-RIL-358-22","W3",4,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","STD",1,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","V1",2,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","V2",2,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","V3",3,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","W1",2,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","W2",3,0
32,715,8,6,0,0,32,2019,"Preston","BxN-RIL-347-10","W3",4,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","STD",2,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","V1",3,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","V2",2,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","V3",1,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","W1",1,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","W2",3,0
34,716,8,6,0,0,34,2019,"Preston","BxN-RIL-347-12","W3",2,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","STD",2,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","V1",2,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","V2",1,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","V3",2,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","W1",2,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","W2",2,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","W3",1,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","STD",3,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","V1",2,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","V2",2,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","V3",3,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","W1",1,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","W2",4,0
106,718,8,6,0,0,106,2019,"Preston","BxN-RIL-350-22","W3",5,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","STD",3,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","V1",2,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","V2",2,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","V3",2,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","W1",3,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","W2",4,0
601,719,8,6,0,0,601,2019,"Preston","NxB-RIL-372-1","W3",2,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","STD",3,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","V1",3,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","V2",3,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","V3",4,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","W1",4,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","W2",5,0
138,720,8,6,0,0,138,2019,"Preston","BxN-RIL-352-19","W3",4,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","STD",4,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","V1",4,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","V2",2,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","V3",1,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","W1",2,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","W2",4,0
617,721,8,6,0,0,617,2019,"Preston","NxB-RIL-372-22","W3",2,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","STD",3,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","V1",3,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","V2",2,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","V3",3,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","W1",3,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","W2",2,0
663,722,8,7,0,0,663,2019,"Preston","NxB-RIL-374-10","W3",1,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","STD",3,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","V1",3,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","V2",2,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","V3",2,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","W1",1,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","W2",4,0
188,723,8,7,0,0,188,2019,"Preston","BxN-RIL-354-26","W3",4,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","STD",3,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","V1",3,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","V2",1,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","V3",2,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","W1",3,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","W2",3,0
440,724,8,7,0,0,440,2019,"Preston","NxB-RIL-364-26","W3",2,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","STD",2,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","V1",3,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","V2",2,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","V3",2,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","W1",4,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","W2",3,0
82,725,8,7,0,0,82,2019,"Preston","BxN-RIL-349-19","W3",5,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","STD",3,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","V1",3,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","V2",2,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","V3",2,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","W1",3,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","W2",4,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","W3",2,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","STD",3,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","V1",3,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","V2",2,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","V3",2,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","W1",2,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","W2",4,0
583,727,8,7,0,0,583,2019,"Preston","NxB-RIL-371-2","W3",4,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","STD",2,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","V1",3,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","V2",1,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","V3",2,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","W1",1,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","W2",3,0
196,728,8,7,0,0,196,2019,"Preston","BxN-RIL-355-6","W3",1,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","STD",3,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","V1",3,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","V2",2,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","V3",2,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","W1",1,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","W2",4,0
498,729,8,7,0,0,498,2019,"Preston","NxB-RIL-367-13","W3",3,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","STD",3,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","V1",3,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","V2",3,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","V3",2,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","W1",2,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","W2",5,0
569,730,8,7,0,0,569,2019,"Preston","NxB-RIL-370-12","W3",3,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","STD",2,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","V1",3,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","V2",2,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","V3",2,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","W1",2,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","W2",4,0
515,731,8,8,0,0,515,2019,"Preston","NxB-RIL-368-6","W3",5,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","STD",3,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","V1",3,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","V2",3,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","V3",3,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","W1",3,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","W2",6,0
681,732,8,8,0,0,681,2019,"Preston","NxB-RIL-374-30","W3",3,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","STD",4,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","V1",3,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","V2",3,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","V3",5,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","W1",3,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","W2",5,0
711,733,8,8,0,0,711,2019,"Preston","Novelty2","W3",6,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","STD",4,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","V1",5,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","V2",2,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","V3",3,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","W1",3,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","W2",4,0
698,734,8,8,0,0,698,2019,"Preston","NxB-RIL-375-17","W3",2,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","STD",3,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","V1",2,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","V2",2,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","V3",2,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","W1",1,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","W2",4,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","W3",2,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","STD",3,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","V1",3,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","V2",3,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","V3",3,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","W1",2,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","W2",5,0
645,736,8,8,0,0,645,2019,"Preston","NxB-RIL-373-20","W3",2,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","STD",2,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","V1",3,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","V2",2,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","V3",2,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","W1",3,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","W2",4,0
477,737,8,8,0,0,477,2019,"Preston","NxB-RIL-366-13","W3",2,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","STD",3,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","V1",3,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","V2",3,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","V3",3,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","W1",3,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","W2",5,0
366,738,8,8,0,0,366,2019,"Preston","NxB-RIL-361-27","W3",3,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","STD",3,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","V1",3,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","V2",2,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","V3",2,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","W1",4,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","W2",3,0
501,739,8,8,0,0,501,2019,"Preston","NxB-RIL-367-16","W3",1,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","STD",3,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","V1",2,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","V2",1,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","V3",1,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","W1",2,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","W2",3,0
404,740,8,9,0,0,404,2019,"Preston","NxB-RIL-363-11","W3",2,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","STD",2,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","V1",2,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","V2",2,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","V3",1,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","W1",2,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","W2",4,0
567,741,8,9,0,0,567,2019,"Preston","NxB-RIL-370-10","W3",1,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","STD",2,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","V1",2,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","V2",2,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","V3",1,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","W1",3,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","W2",4,0
275,742,8,9,0,0,275,2019,"Preston","BxN-RIL-358-25","W3",1,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","STD",3,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","V1",2,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","V2",2,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","V3",2,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","W1",2,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","W2",4,0
105,743,8,9,0,0,105,2019,"Preston","BxN-RIL-350-21","W3",4,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","STD",4,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","V1",3,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","V2",3,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","V3",3,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","W1",2,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","W2",4,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","W3",2,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","STD",2,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","V1",4,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","V2",2,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","V3",3,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","W1",1,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","W2",4,0
161,745,8,9,0,0,161,2019,"Preston","BxN-RIL-353-16","W3",3,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","STD",3,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","V1",3,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","V2",2,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","V3",2,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","W1",3,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","W2",3,0
668,746,8,9,0,0,668,2019,"Preston","NxB-RIL-374-16","W3",1,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","STD",3,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","V1",2,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","V2",3,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","V3",2,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","W1",1,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","W2",4,0
594,747,8,9,0,0,594,2019,"Preston","NxB-RIL-371-15","W3",3,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","STD",3,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","V1",2,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","V2",3,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","V3",3,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","W1",1,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","W2",5,0
502,748,8,9,0,0,502,2019,"Preston","NxB-RIL-367-17","W3",4,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","STD",3,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","V1",3,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","V2",2,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","V3",3,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","W1",2,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","W2",4,0
589,749,9,1,0,0,589,2019,"Preston","NxB-RIL-371-10","W3",5,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","STD",3,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","V1",3,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","V2",4,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","V3",3,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","W1",2,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","W2",6,0
556,750,9,1,0,0,556,2019,"Preston","NxB-RIL-369-26","W3",3,0
251,751,9,1,0,0,251,2019,"Preston","BxN-RIL-357-24","STD",4,0
