Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value	Raw value	Method 1	Method 3	Method 1+3	Suggested value	Suggested method
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	STD		3	2.37	3.2	2.54	3	unadj.
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	V1		3	2.37	2.97	2.38	2.38	M1+M3
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	V2		1	0.32	1.19	0.46	0.46	M1+M3
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	V3		2	1.29	1.63	1.29	1.63	M3
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	W1		4	1.91	3.05	1.72	1.72	M1+M3
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	W2		2	2.81	2.27	2.8	2.27	M3
667	847	10	2	0	0	667	2019	Preston	NxB-RIL-374-15	W3		2	2.13	2.04	2.1	2.1	M1+M3
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	STD		3	3.12	2.67	2.95	3	unadj.
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	V1		3	3.36	2.97	3.35	3.35	M1+M3
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	V2		2	2.58	1.8	2.45	2.45	M1+M3
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	V3		2	1.77	1.63	1.7	1.63	M3
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	W1		3	3.47	2.88	3.33	3.33	M1+M3
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	W2		3	3.84	2.89	3.76	2.89	M3
668	746	8	9	0	0	668	2019	Preston	NxB-RIL-374-16	W3		1	0.14	1.04	0.49	0.49	M1+M3
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	STD		3	3.32	3.2	3.37	3	unadj.
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	V1		3	3.86	3.09	3.86	3.86	M1+M3
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	V2		3	3.68	3.19	3.66	3.66	M1+M3
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	V3		2	2.67	2.15	2.61	2.15	M3
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	W1		2	1.07	1.88	1.1	1.1	M1+M3
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	W2		5	6.34	5.65	6.37	5.65	M3
669	671	8	1	0	0	669	2019	Preston	NxB-RIL-374-17	W3		6	6.94	6.04	6.61	6.61	M1+M3
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	STD		2	1.97	2.2	2.07	2	unadj.
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	V1		2	1.77	2.09	1.79	1.79	M1+M3
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	V2		2	2.52	2.19	2.52	2.52	M1+M3
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	V3		3	2.49	2.63	2.46	2.63	M3
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	W1		0	0	0	0	0	undef
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	W2		3	3.21	3.27	3.25	3.27	M3
67	875	10	6	0	0	67	2019	Preston	BxN-RIL-348-26	W3		3	2.93	3.04	2.98	2.98	M1+M3
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	STD		2	1.27	1.67	1.2	2	unadj.
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	V1		2	1.17	1.74	1.15	1.15	M1+M3
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	V2		3	2.62	3.19	2.72	2.72	M1+M3
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	V3		3	2.09	2.63	2.12	2.63	M3
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	W1		4	2.11	3.33	2.02	2.02	M1+M3
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	W2		4	4.11	4.27	4.16	4.27	M3
670	855	10	3	0	0	670	2019	Preston	NxB-RIL-374-18	W3		2	1.43	2.04	1.67	1.67	M1+M3
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	STD		3	3.21	2.93	3.15	3	unadj.
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V1		3	3.63	2.97	3.62	3.62	M1+M3
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V2		3	3.46	3.19	3.46	3.46	M1+M3
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V3		4	4.11	4.15	4.14	4.15	M3
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W1		1	0.96	1.16	1.01	1.01	M1+M3
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W2		5	6.12	5.27	6.09	5.27	M3
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W3		7	7.28	7.31	7.58	7.58	M1+M3
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	STD		1	1.32	1.2	1.37	1	unadj.
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V1		2	2.33	2.09	2.34	2.34	M1+M3
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V2		2	1.8	2.19	1.88	1.88	M1+M3
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V3		3	2.84	3.15	2.91	3.15	M3
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W1		0	0	0	0	0	undef
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W2		5	3.84	4.89	3.9	4.89	M3
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W3		4	3.6	4.04	3.78	3.78	M1+M3
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	STD		3	2.88	2.93	2.86	3	unadj.
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	V1		3	2.86	3.09	2.87	2.87	M1+M3
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	V2		3	2.01	2.8	2.07	2.07	M1+M3
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	V3		3	2.78	3.15	2.86	3.15	M3
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	W1		5	5.62	4.6	5.34	5.34	M1+M3
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	W2		6	5.46	5.51	5.41	5.51	M3
673	103	1	1	0	0	673	2019	Preston	NxB-RIL-374-22	W3		7	8.72	7.23	8.84	8.84	M1+M3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	STD		2	1.82	1.93	1.81	2	unadj.
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V1		2	1.61	2.09	1.63	1.63	M1+M3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V2		2	1.84	2.19	1.92	1.92	M1+M3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V3		2	1.53	2.15	1.64	2.15	M3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W1		1	1.22	1.16	1.24	1.24	M1+M3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W2		3	3.22	3.27	3.26	3.27	M3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W3		2	0.99	1.76	1.02	1.02	M1+M3
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	STD		3	3.32	3.2	3.37	3	unadj.
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V1		3	3.33	3.09	3.34	3.34	M1+M3
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V2		3	2.8	3.19	2.88	2.88	M1+M3
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V3		4	3.84	4.15	3.91	4.15	M3
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W1		0	0	0	0	0	undef
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W2		6	4.84	5.89	4.9	5.89	M3
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W3		5	4.6	5.04	4.78	4.78	M1+M3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	STD		2	2.63	2.46	2.77	2	unadj.
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V1		3	3.54	3.09	3.54	3.54	M1+M3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V2		3	4.19	3.57	4.23	4.23	M1+M3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V3		4	4.6	4.15	4.55	4.15	M3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W1		0	0	0	0	0	undef
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W2		4	4.21	3.89	4.17	3.89	M3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W3		2	2.6	2.04	2.4	2.4	M1+M3
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	STD		4	3.28	3.67	3.21	4	unadj.
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	V1		4	3.46	3.97	3.46	3.46	M1+M3
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	V2		5	4.21	4.42	4.12	4.12	M1+M3
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	V3		4	3.68	3.63	3.62	3.63	M3
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	W1		6	7.42	6.2	7.49	7.49	M1+M3
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	W2		4	2.66	3.13	2.59	3.13	M3
677	140	1	5	0	0	677	2019	Preston	NxB-RIL-374-26	W3		6	7.12	6.04	6.72	6.72	M1+M3
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	STD		2	2.12	2.2	2.2	2	unadj.
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	V1		1	0.8	0.97	0.8	0.8	M1+M3
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	V2		2	1.37	1.8	1.38	1.38	M1+M3
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	V3		2	1.96	2.15	2.01	2.15	M3
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	W1		4	4.89	4.12	4.92	4.92	M1+M3
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	W2		5	4	4.89	4.05	4.89	M3
678	242	2	7	0	0	678	2019	Preston	NxB-RIL-374-27	W3		4	4.11	4.04	4.09	4.09	M1+M3
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	STD		1	1.32	1.2	1.37	1	unadj.
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	V1		1	1.3	0.97	1.29	1.29	M1+M3
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	V2		2	1.57	1.8	1.56	1.56	M1+M3
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	V3		1	1.56	1.67	1.67	1.67	M3
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	W1		0	0	0	0	0	undef
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	W2		4	3.9	3.89	3.89	3.89	M3
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	W3		2	3.61	2.22	3.73	3.73	M1+M3
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	STD		2	1.48	1.93	1.51	2	unadj.
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	V1		3	2.26	2.97	2.27	2.27	M1+M3
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	V2		3	1.21	2.42	1.24	1.24	M1+M3
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	V3		3	2.18	2.63	2.2	2.63	M3
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	W1		0	0	0	0	0	undef
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	W2		4	3.26	3.89	3.29	3.89	M3
68	117	1	2	0	0	68	2019	Preston	BxN-RIL-349-1	W3		1	2.02	1.31	2.04	2.04	M1+M3
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	STD		1	0.38	0.93	0.43	1	unadj.
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	V1		1	0.06	0.85	0.06	0.06	M1+M3
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	V2		1	0	0.42	0	0	M1+M3
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	V3		1	0	0.63	0	0.63	M3
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	W1		0	0	0	0	0	undef
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	W2		4	2.56	3.89	2.65	3.89	M3
680	119	1	3	0	0	680	2019	Preston	NxB-RIL-374-29	W3		1	1.32	1.31	1.6	1.6	M1+M3
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	STD		3	3.32	2.93	3.25	3	unadj.
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	V1		3	3.56	3.09	3.56	3.56	M1+M3
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	V2		3	3.58	3.19	3.57	3.57	M1+M3
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	V3		3	3.07	3.15	3.1	3.15	M3
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	W1		3	2.67	3.16	2.75	2.75	M1+M3
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	W2		6	6.84	5.89	6.76	5.89	M3
681	732	8	8	0	0	681	2019	Preston	NxB-RIL-374-30	W3		3	3.04	3.04	3.05	3.05	M1+M3
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	STD		1	1.41	0.93	1.33	1	unadj.
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	V1		2	2.43	2.09	2.43	2.43	M1+M3
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	V2		1	1.86	1.19	1.82	1.82	M1+M3
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	V3		1	0.71	1.15	0.8	1.15	M3
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	W1		0	0	0	0	0	undef
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	W2		2	2.32	1.89	2.28	1.89	M3
682	395	4	6	0	0	682	2019	Preston	NxB-RIL-374-31	W3		0	0	0	0	0	undef
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	STD		1	1.52	1.2	1.55	1	unadj.
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V1		2	2.43	2.09	2.43	2.43	M1+M3
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V2		2	2.3	2.19	2.32	2.32	M1+M3
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V3		1	1.04	1.15	1.08	1.15	M3
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W1		0	0	0	0	0	undef
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W2		4	2.54	3.51	2.55	3.51	M3
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W3		0	0	0	0	0	undef
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	STD		4	4.23	3.93	4.17	4	unadj.
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V1		3	3.24	2.97	3.23	3.23	M1+M3
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V2		4	4.69	3.8	4.55	4.55	M1+M3
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V3		4	4.1	4.15	4.13	4.15	M3
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W1		4	4.91	4.13	4.92	4.92	M1+M3
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W2		5	5.51	5.27	5.53	5.27	M3
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W3		4	3.7	4.04	3.84	3.84	M1+M3
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	STD		1	1.32	1.46	1.5	1	unadj.
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	V1		2	2.63	2.09	2.63	2.63	M1+M3
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	V2		2	1.9	2.19	1.97	1.97	M1+M3
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	V3		4	4.44	4.15	4.42	4.15	M3
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	W1		4	4.18	3.88	4.08	4.08	M1+M3
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	W2		6	5.34	5.89	5.37	5.89	M3
685	271	3	1	0	0	685	2019	Preston	NxB-RIL-375-3	W3		8	8.5	8.07	8.58	8.58	M1+M3
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	STD		2	2.54	1.93	2.44	2	unadj.
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	V1		2	2.63	2.09	2.63	2.63	M1+M3
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	V2		1	1.68	1.57	1.78	1.78	M1+M3
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	V3		1	1.78	1.15	1.71	1.15	M3
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	W1		2	1.73	2.16	1.81	1.81	M1+M3
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	W2		4	5.12	5.03	5.24	5.03	M3
686	426	5	1	0	0	686	2019	Preston	NxB-RIL-375-4	W3		0	0	0	0	0	undef
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	STD		2	1.38	1.93	1.43	2	unadj.
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	V1		2	1.16	1.97	1.17	1.17	M1+M3
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	V2		3	1.41	2.42	1.42	1.42	M1+M3
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	V3		1	0.38	0.63	0.37	0.63	M3
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	W1		3	4.02	3.14	4.07	4.07	M1+M3
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	W2		5	3.46	4.89	3.55	4.89	M3
687	131	1	4	0	0	687	2019	Preston	NxB-RIL-375-5	W3		4	4.22	3.49	3.4	3.4	M1+M3
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	STD		3	3.08	2.93	3.04	3	unadj.
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	V1		3	2.66	2.85	2.65	2.65	M1+M3
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	V2		4	3.41	3.8	3.42	3.42	M1+M3
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	V3		3	2.38	2.63	2.37	2.63	M3
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	W1		4	5.42	4.2	5.49	5.49	M1+M3
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	W2		6	4.66	5.51	4.66	5.51	M3
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	W3		1	1.82	1.11	1.86	1.86	M1+M3
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	STD		3	3.54	2.93	3.44	3	unadj.
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	V1		2	2.63	2.09	2.63	2.63	M1+M3
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	V2		2	2.68	2.57	2.78	2.78	M1+M3
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	V3		3	3.78	3.15	3.71	3.15	M3
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	W1		3	2.73	3.16	2.81	2.81	M1+M3
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	W2		4	5.12	5.03	5.24	5.03	M3
689	430	5	1	0	0	689	2019	Preston	NxB-RIL-375-7	W3		6	7.06	6.14	7.15	7.15	M1+M3
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	STD		2	1.72	1.93	1.72	2	unadj.
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	V1		2	1.9	1.97	1.9	1.9	M1+M3
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	V2		2	1.77	1.8	1.74	1.74	M1+M3
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	V3		2	2.46	2.15	2.43	2.15	M3
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	W1		0	0	0	0	0	undef
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	W2		5	4.1	4.51	4.07	4.51	M3
69	224	2	5	0	0	69	2019	Preston	BxN-RIL-349-2	W3		1	2.01	0.76	1.27	1.27	M1+M3
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	STD		3	2.38	2.93	2.43	3	unadj.
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	V1		2	1.06	1.85	1.06	1.06	M1+M3
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	V2		2	0.51	1.42	0.51	0.51	M1+M3
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	V3		2	0.98	1.63	1.03	1.63	M3
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	W1		4	5.22	4.17	5.28	5.28	M1+M3
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	W2		4	2.56	3.89	2.65	3.89	M3
690	121	1	3	0	0	690	2019	Preston	NxB-RIL-375-8	W3		2	2.32	2.31	2.6	2.6	M1+M3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	STD		1	1.52	1.2	1.55	1	unadj.
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	V1		2	2.21	1.97	2.2	2.2	M1+M3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	V2		1	1.74	1.19	1.71	1.71	M1+M3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	V3		2	1.93	2.15	1.98	2.15	M3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	W1		1	1.42	1.16	1.41	1.41	M1+M3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	W2		3	3.32	3.27	3.35	3.27	M3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	W3		3	2.49	2.76	2.33	2.33	M1+M3
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	STD		2	1.72	1.67	1.6	2	unadj.
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	V1		2	2.23	1.97	2.22	2.22	M1+M3
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	V2		2	2.1	1.8	2.03	2.03	M1+M3
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	V3		1	1.34	1.15	1.33	1.15	M3
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	W1		0	0	0	0	0	undef
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	W2		5	3.54	4.51	3.55	4.51	M3
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	W3		0	0	0	0	0	undef
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	STD		3	2.72	2.93	2.72	3	unadj.
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	V1		3	3.01	2.97	3.01	3.01	M1+M3
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	V2		3	3.54	3.19	3.53	3.53	M1+M3
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	V3		2	3.23	2.67	3.24	2.67	M3
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	W1		4	2.09	3.33	2	2	M1+M3
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	W2		6	5.99	5.89	5.97	5.89	M3
693	623	7	5	0	0	693	2019	Preston	NxB-RIL-375-11	W3		6	6.9	6.31	6.96	6.96	M1+M3
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	STD		3	3.21	3.2	3.28	3	unadj.
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	V1		3	3.33	3.09	3.34	3.34	M1+M3
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	V2		1	1.36	1.19	1.38	1.38	M1+M3
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	V3		3	2.51	3.15	2.63	3.15	M3
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	W1		2	2.56	2.16	2.53	2.53	M1+M3
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	W2		5	5.62	6.03	5.77	6.03	M3
694	409	4	8	0	0	694	2019	Preston	NxB-RIL-375-12	W3		4	3.38	4.31	4.02	4.02	M1+M3
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	STD		2	1.82	1.93	1.81	2	unadj.
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	V1		2	1.61	1.97	1.61	1.61	M1+M3
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	V2		2	1.84	2.19	1.92	1.92	M1+M3
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	V3		2	2.53	2.67	2.64	2.67	M3
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	W1		4	1.89	3.33	1.82	1.82	M1+M3
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	W2		4	3.89	3.89	3.88	3.89	M3
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	W3		7	7.1	7.31	7.47	7.47	M1+M3
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	STD		5	4.77	4.93	4.77	5	unadj.
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	V1		5	4.97	5.09	4.98	4.98	M1+M3
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	V2		4	4.12	3.42	3.93	3.93	M1+M3
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	V3		5	4.89	4.63	4.8	4.63	M3
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	W1		4	1.51	2.77	1.25	1.25	M1+M3
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	W2		6	7.01	5.89	6.91	5.89	M3
696	837	10	1	0	0	696	2019	Preston	NxB-RIL-375-14	W3		6	6.83	6.04	6.54	6.54	M1+M3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	STD		2	2.43	2.2	2.47	2	unadj.
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V1		2	2.44	2.09	2.44	2.44	M1+M3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V2		2	2.69	2.19	2.67	2.67	M1+M3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V3		2	2.4	2.15	2.38	2.15	M3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W1		2	2.11	2.02	2.09	2.09	M1+M3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W2		3	3.51	2.89	3.45	2.89	M3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W3		3	3.6	3.04	3.4	3.4	M1+M3
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	STD		4	4.32	3.93	4.25	4	unadj.
698	734	8	8	0	0	698	2019	Preston	NxB-RIL-375-17	V1		5	5.56	5.09	5.56	5.56	M1+M3
