Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	STD	2
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	V1	3
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	V2	3
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	V3	3
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	W1	1
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	W2	4
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	W3	3
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	STD	2
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	V1	2
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	V2	3
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	V3	4
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	W1	1
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	W2	5
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	W3	6
715	762	9	2	1	0	715	2019	Preston	NorLin	STD	3
715	762	9	2	1	0	715	2019	Preston	NorLin	V1	3
715	762	9	2	1	0	715	2019	Preston	NorLin	V2	3
715	762	9	2	1	0	715	2019	Preston	NorLin	V3	3
715	762	9	2	1	0	715	2019	Preston	NorLin	W1	2
715	762	9	2	1	0	715	2019	Preston	NorLin	W2	4
715	762	9	2	1	0	715	2019	Preston	NorLin	W3	3
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	STD	4
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	V1	4
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	V2	3
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	V3	2
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	W1	1
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	W2	4
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	W3	4
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	STD	4
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	V1	4
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	V2	2
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	V3	3
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	W1	2
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	W2	3
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	W3	3
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	STD	3
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	V1	4
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	V2	2
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	V3	2
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	W1	2
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	W2	3
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	W3	2
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	STD	2
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	V1	3
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	V2	2
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	V3	2
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	W1	2
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	W2	4
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	W3	3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	STD	2
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V1	2
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V2	2
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V3	2
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W1	1
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W2	3
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W3	2
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	STD	2
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	V1	2
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	V2	3
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	V3	3
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	W1	1
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	W2	4
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	W3	3
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	STD	3
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V1	3
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V2	4
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V3	3
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W1	1
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W2	5
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W3	4
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	STD	4
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	V1	4
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	V2	3
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	V3	3
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	W1	2
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	W2	4
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	W3	5
715	771	9	3	1	0	715	2019	Preston	NorLin	STD	3
715	771	9	3	1	0	715	2019	Preston	NorLin	V1	2
715	771	9	3	1	0	715	2019	Preston	NorLin	V2	2
715	771	9	3	1	0	715	2019	Preston	NorLin	V3	2
715	771	9	3	1	0	715	2019	Preston	NorLin	W1	1
715	771	9	3	1	0	715	2019	Preston	NorLin	W2	3
715	771	9	3	1	0	715	2019	Preston	NorLin	W3	3
716	772	9	3	0	1	716	2019	Preston	Flanders	STD	3
716	772	9	3	0	1	716	2019	Preston	Flanders	V1	3
716	772	9	3	0	1	716	2019	Preston	Flanders	V2	2
716	772	9	3	0	1	716	2019	Preston	Flanders	V3	3
716	772	9	3	0	1	716	2019	Preston	Flanders	W1	1
716	772	9	3	0	1	716	2019	Preston	Flanders	W2	3
716	772	9	3	0	1	716	2019	Preston	Flanders	W3	3
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	STD	3
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	V1	3
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	V2	4
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	V3	4
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	W1	2
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	W2	6
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	W3	6
717	774	9	3	0	2	717	2019	Preston	Novelty	STD	3
717	774	9	3	0	2	717	2019	Preston	Novelty	V1	4
717	774	9	3	0	2	717	2019	Preston	Novelty	V2	4
717	774	9	3	0	2	717	2019	Preston	Novelty	V3	3
717	774	9	3	0	2	717	2019	Preston	Novelty	W1	3
717	774	9	3	0	2	717	2019	Preston	Novelty	W2	5
717	774	9	3	0	2	717	2019	Preston	Novelty	W3	5
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	STD	5
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	V1	5
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	V2	2
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	V3	2
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	W1	4
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	W2	3
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	W3	3
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	STD	3
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	V1	3
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	V2	2
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	V3	3
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	W1	2
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	W2	4
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	W3	4
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	STD	3
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	V1	3
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	V2	2
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	V3	3
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	W1	2
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	W2	3
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	W3	3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	STD	2
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V1	3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V2	2
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V3	2
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W1	1
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W2	4
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W3	3
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	STD	2
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	V1	3
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	V2	1
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	V3	2
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	W1	1
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	W2	2
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	W3	2
715	780	9	4	1	0	715	2019	Preston	NorLin	STD	3
715	780	9	4	1	0	715	2019	Preston	NorLin	V1	3
715	780	9	4	1	0	715	2019	Preston	NorLin	V2	2
715	780	9	4	1	0	715	2019	Preston	NorLin	V3	2
715	780	9	4	1	0	715	2019	Preston	NorLin	W1	2
715	780	9	4	1	0	715	2019	Preston	NorLin	W2	3
715	780	9	4	1	0	715	2019	Preston	NorLin	W3	3
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	STD	3
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	V1	3
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	V2	3
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	V3	5
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	W1	2
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	W2	5
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	W3	7
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	STD	4
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	V1	4
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	V2	2
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	V3	3
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	W1	3
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	W2	3
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	W3	5
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	STD	3
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	V1	4
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	V2	3
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	V3	4
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	W1	2
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	W2	4
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	W3	6
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	STD	2
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	V1	4
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	V2	3
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	V3	2
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	W1	3
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	W2	4
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	W3	3
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	STD	3
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	V1	3
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	V2	3
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	V3	3
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	W1	2
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	W2	4
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	W3	3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	STD	3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V1	3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V2	2
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V3	3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W1	1
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W2	4
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W3	5
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	STD	3
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	V1	2
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	V2	2
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	V3	3
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	W1	2
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	W2	4
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	W3	5
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	STD	3
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	V1	3
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	V2	3
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	V3	2
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	W1	2
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	W2	5
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	W3	3
715	789	9	5	1	0	715	2019	Preston	NorLin	STD	3
715	789	9	5	1	0	715	2019	Preston	NorLin	V1	3
715	789	9	5	1	0	715	2019	Preston	NorLin	V2	2
715	789	9	5	1	0	715	2019	Preston	NorLin	V3	2
715	789	9	5	1	0	715	2019	Preston	NorLin	W1	1
715	789	9	5	1	0	715	2019	Preston	NorLin	W2	3
715	789	9	5	1	0	715	2019	Preston	NorLin	W3	2
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	STD	3
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	V1	2
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	V2	1
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	V3	2
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	W1	1
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	W2	2
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	W3	3
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	STD	3
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	V1	2
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	V2	1
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	V3	2
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	W1	2
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	W2	3
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	W3	3
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	STD	1
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	V1	2
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	V2	2
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	V3	3
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	W1	1
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	W2	3
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	W3	4
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	STD	2
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V1	2
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V2	2
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V3	3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W1	1
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W2	3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W3	3
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	STD	2
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	V1	2
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	V2	2
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	V3	3
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	W1	1
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	W2	4
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	W3	4
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	STD	2
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	V1	1
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	V2	3
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	V3	4
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	W1	1
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	W2	4
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	W3	4
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	STD	2
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	V1	3
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	V2	1
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	V3	2
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	W1	1
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	W2	2
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	W3	2
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	STD	2
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	V1	1
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	V2	3
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	V3	4
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	W1	1
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	W2	4
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	W3	5
715	798	9	6	1	0	715	2019	Preston	NorLin	STD	2
715	798	9	6	1	0	715	2019	Preston	NorLin	V1	3
715	798	9	6	1	0	715	2019	Preston	NorLin	V2	2
715	798	9	6	1	0	715	2019	Preston	NorLin	V3	2
715	798	9	6	1	0	715	2019	Preston	NorLin	W1	1
715	798	9	6	1	0	715	2019	Preston	NorLin	W2	3
715	798	9	6	1	0	715	2019	Preston	NorLin	W3	3
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	STD	2
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	V1	2
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	V2	1
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	V3	2
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	W1	1
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	W2	3
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	W3	3
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	STD	2
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	V1	2
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	V2	1
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	V3	3
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	W1	1
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	W2	3
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	W3	3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	STD	1
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	V1	2
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	V2	1
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	V3	2
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	W1	1
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	W2	3
691	801	9	6	0	0	691	2019	Preston	NxB-RIL-375-9	W3	3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	STD	2
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	V1	1
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	V2	3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	V3	3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	W1	0
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	W2	4
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	W3	4
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	STD	2
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V1	3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V2	2
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V3	2
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W1	1
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W2	3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W3	3
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	STD	2
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	V1	2
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	V2	3
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	V3	3
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	W1	1
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	W2	5
584	804	9	7	0	0	584	2019	Preston	NxB-RIL-371-3	W3	3
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	STD	3
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	V1	3
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	V2	2
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	V3	2
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	W1	2
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	W2	3
61	805	9	7	0	0	61	2019	Preston	BxN-RIL-348-18	W3	3
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	STD	2
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	V1	3
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	V2	2
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	V3	2
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	W1	1
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	W2	3
630	806	9	7	0	0	630	2019	Preston	NxB-RIL-373-5	W3	3
715	807	9	7	1	0	715	2019	Preston	NorLin	STD	2
715	807	9	7	1	0	715	2019	Preston	NorLin	V1	2
715	807	9	7	1	0	715	2019	Preston	NorLin	V2	3
715	807	9	7	1	0	715	2019	Preston	NorLin	V3	3
715	807	9	7	1	0	715	2019	Preston	NorLin	W1	1
715	807	9	7	1	0	715	2019	Preston	NorLin	W2	3
715	807	9	7	1	0	715	2019	Preston	NorLin	W3	3
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	STD	2
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	V1	2
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	V2	3
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	V3	3
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	W1	0
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	W2	4
566	808	9	7	0	0	566	2019	Preston	NxB-RIL-370-9	W3	3
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	STD	1
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	V1	2
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	V2	3
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	V3	2
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	W1	1
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	W2	4
222	809	9	7	0	0	222	2019	Preston	BxN-RIL-356-13	W3	3
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	STD	2
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	V1	1
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	V2	2
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	V3	3
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	W1	0
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	W2	4
239	810	9	7	0	0	239	2019	Preston	BxN-RIL-357-9	W3	5
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	STD	2
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	V1	2
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	V2	2
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	V3	3
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	W1	2
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	W2	3
371	811	9	7	0	0	371	2019	Preston	NxB-RIL-361-33	W3	4
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	STD	1
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	V1	3
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	V2	2
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	V3	3
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	W1	1
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	W2	4
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	W3	3
226	813	9	8	0	0	226	2019	Preston	BxN-RIL-356-17	STD	2
226	813	9	8	0	0	226	2019	Preston	BxN-RIL-356-17	V1	3
226	813	9	8	0	0	226	2019	Preston	BxN-RIL-356-17	V2	2
226	813	9	8	0	0	226	2019	Preston	BxN-RIL-356-17	V3	2
226	813	9	8	0	0	226	2019	Preston	BxN-RIL-356-17	W1	2
226	813	9	8	0	0	226	2019	Preston	BxN-RIL-356-17	W2	3
